Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,20,1,46.0,0,0,1,26766.0,160.0,252,0
0,21,1,22.0,0,0,0,31497.0,152.0,88,0
0,45,1,45.0,1,1,0,2630.0,26.0,188,0
1,47,1,9.0,1,1,0,25442.0,26.0,59,0
0,24,1,10.0,1,0,0,20022.0,152.0,148,0
1,25,1,4.0,1,0,0,24671.0,152.0,187,0
1,22,1,33.0,1,0,0,34069.0,152.0,251,0
0,24,1,33.0,1,0,0,2630.0,152.0,193,0
1,25,1,26.0,1,0,0,32859.0,152.0,167,0
1,59,1,7.0,0,1,1,41653.0,26.0,25,0
0,63,1,8.0,1,1,0,29617.0,26.0,94,0
0,52,1,28.0,0,2,1,31882.0,26.0,159,0
0,47,1,28.0,0,1,1,2630.0,157.0,116,0
0,66,1,4.0,1,1,0,27985.0,152.0,198,0
0,23,1,33.0,1,0,0,30057.0,152.0,63,0
1,60,1,28.0,1,1,0,54660.0,124.0,100,0
1,24,1,10.0,1,0,0,37183.0,152.0,249,0
0,76,1,28.0,1,1,0,44279.0,60.0,101,0
0,57,1,28.0,0,1,1,2630.0,157.0,254,0
0,21,1,11.0,0,0,0,22377.0,152.0,210,1
1,21,1,10.0,0,0,0,30916.0,152.0,91,0
0,30,1,3.0,1,0,0,16228.0,152.0,222,0
0,25,1,36.0,1,0,0,42190.0,152.0,156,0
1,24,1,17.0,1,0,0,46006.0,160.0,139,0
1,55,1,50.0,0,1,1,43269.0,8.0,224,0
1,51,1,33.0,0,1,1,28411.0,26.0,54,0
1,49,1,28.0,0,1,1,32031.0,26.0,158,0
1,21,1,47.0,1,0,0,37479.0,160.0,205,0
1,35,1,8.0,1,1,0,25432.0,124.0,71,0
0,23,1,8.0,1,0,0,55011.0,152.0,286,0
0,22,1,8.0,1,0,0,26672.0,152.0,250,0
1,35,1,50.0,1,1,0,32796.0,152.0,258,0
1,26,1,28.0,1,0,0,44480.0,152.0,116,0
1,21,1,46.0,1,0,0,35901.0,160.0,50,0
0,26,1,29.0,1,0,0,26109.0,152.0,118,0
1,29,1,0.0,1,0,0,2630.0,152.0,129,0
0,22,1,3.0,1,0,0,23444.0,152.0,214,0
0,36,1,8.0,1,1,0,37553.0,152.0,168,0
1,25,1,10.0,1,0,0,30808.0,152.0,91,0
0,64,1,28.0,1,1,0,25873.0,152.0,257,0
1,49,1,23.0,1,1,0,27646.0,26.0,249,0
0,43,1,28.0,0,1,1,32302.0,156.0,10,0
0,22,1,44.0,1,0,0,38937.0,152.0,155,0
0,28,1,6.0,1,0,0,54185.0,152.0,209,0
1,38,1,30.0,1,1,0,2630.0,29.0,85,0
1,32,1,9.0,1,0,0,2630.0,152.0,200,0
0,42,1,46.0,1,1,0,27144.0,124.0,247,0
0,54,1,14.0,1,1,0,27798.0,156.0,171,0
1,25,1,29.0,1,0,0,36819.0,152.0,246,0
1,70,1,0.0,0,1,1,2630.0,122.0,47,0
0,48,1,28.0,0,2,1,42394.0,26.0,146,0
0,47,1,46.0,1,1,0,2630.0,25.0,246,0
0,25,1,41.0,1,0,1,2630.0,152.0,144,0
0,21,1,3.0,0,0,1,36882.0,160.0,129,0
0,22,1,24.0,1,0,0,37243.0,152.0,221,0
0,24,1,11.0,1,0,0,26256.0,152.0,138,0
1,70,1,20.0,0,2,1,2630.0,26.0,48,0
0,80,1,29.0,0,1,1,25220.0,26.0,109,0
0,47,1,3.0,1,1,0,38786.0,26.0,254,0
0,71,1,28.0,1,1,0,57850.0,124.0,256,0
1,34,1,41.0,0,1,1,33242.0,26.0,298,0
1,45,1,28.0,0,1,1,99999.0,52.0,137,0
0,23,1,18.0,0,0,1,32523.0,153.0,182,0
1,53,1,28.0,0,2,1,57820.0,26.0,270,0
0,33,1,31.0,1,1,0,2630.0,124.0,275,0
0,57,1,8.0,0,1,1,2630.0,124.0,277,0
0,50,1,30.0,1,1,0,32796.0,26.0,195,0
1,26,1,28.0,1,0,0,35444.0,152.0,18,0
0,22,1,30.0,1,0,0,36690.0,152.0,17,0
0,59,1,45.0,1,1,0,2630.0,152.0,289,0
1,51,1,14.0,0,1,1,2630.0,26.0,45,0
0,40,1,28.0,1,1,0,35967.0,124.0,207,0
0,26,1,19.0,1,0,0,33273.0,152.0,125,0
0,27,1,14.0,1,0,0,2630.0,152.0,25,0
0,32,1,15.0,0,0,1,44894.0,152.0,218,0
0,22,1,30.0,1,0,0,25103.0,152.0,272,0
0,42,1,39.0,0,1,0,2630.0,124.0,19,0
1,68,1,33.0,0,1,0,43801.0,124.0,211,0
0,42,1,28.0,0,1,1,19221.0,124.0,112,0
1,28,1,35.0,1,0,0,28424.0,152.0,71,0
1,23,1,14.0,1,0,0,30680.0,151.0,196,0
1,25,1,36.0,1,0,0,25629.0,151.0,225,0
1,53,1,28.0,1,1,0,33744.0,124.0,104,0
0,25,1,12.0,1,0,0,28852.0,152.0,222,0
0,71,1,28.0,1,1,0,23844.0,124.0,288,0
0,24,1,28.0,1,0,0,62176.0,152.0,120,0
0,33,1,28.0,0,0,1,44248.0,124.0,33,0
0,20,1,13.0,0,0,1,29871.0,160.0,189,0
1,27,1,25.0,0,0,1,24950.0,152.0,98,0
0,38,1,50.0,0,1,1,33596.0,124.0,92,0
1,53,1,46.0,0,1,1,29460.0,11.0,288,0
1,27,1,11.0,1,0,0,25376.0,152.0,164,0
1,44,1,15.0,0,1,1,42022.0,124.0,143,0
1,22,1,9.0,0,0,0,2630.0,152.0,193,0
0,23,1,32.0,1,0,0,39361.0,152.0,36,0
0,53,1,28.0,0,1,1,44250.0,26.0,36,0
1,26,1,28.0,1,0,0,48837.0,26.0,148,0
0,34,1,28.0,0,1,1,39023.0,124.0,50,0
1,61,1,28.0,0,1,1,26860.0,26.0,159,0
0,25,1,2.0,1,0,0,34921.0,152.0,255,0
1,44,1,28.0,1,1,0,39132.0,26.0,194,0
0,22,1,30.0,0,0,1,24852.0,152.0,39,0
1,21,1,46.0,1,0,0,28593.0,160.0,205,0
0,28,1,28.0,0,0,0,26615.0,152.0,154,0
1,60,1,11.0,0,1,1,2630.0,157.0,87,0
1,62,1,41.0,0,1,1,42995.0,124.0,25,0
0,25,1,11.0,1,0,0,29918.0,152.0,224,0
0,21,1,3.0,1,0,1,19162.0,160.0,162,0
0,20,1,35.0,1,0,0,31357.0,160.0,61,0
1,79,1,28.0,0,1,1,37442.0,26.0,156,0
1,45,1,28.0,0,1,1,47025.0,124.0,130,0
0,25,1,8.0,1,0,0,41625.0,152.0,213,0
0,29,1,40.0,1,0,0,2630.0,152.0,188,0
0,27,1,6.0,1,0,0,16457.0,160.0,186,0
0,66,1,46.0,0,1,1,32822.0,11.0,256,0
1,22,1,10.0,0,0,1,32373.0,152.0,195,0
1,27,1,36.0,0,0,1,2630.0,160.0,182,0
0,53,1,8.0,0,1,1,2630.0,26.0,100,0
0,21,1,26.0,1,0,0,31001.0,152.0,60,0
0,25,1,15.0,0,0,1,27913.0,152.0,95,0
0,23,1,37.0,0,0,1,20946.0,152.0,142,0
1,27,1,37.0,1,0,0,2630.0,160.0,219,0
1,55,1,28.0,0,1,1,52882.0,124.0,184,0
1,31,1,28.0,0,0,1,27942.0,152.0,138,0
0,26,1,14.0,1,0,0,25146.0,152.0,103,0
0,49,1,28.0,0,1,1,39317.0,124.0,42,0
0,28,1,8.0,1,0,0,34351.0,152.0,156,0
1,22,1,46.0,1,0,0,37812.0,152.0,88,0
1,27,1,17.0,1,0,0,31885.0,152.0,134,0
1,23,1,6.0,1,0,0,23984.0,152.0,142,0
0,45,1,37.0,0,1,1,35692.0,152.0,235,0
1,23,1,39.0,1,0,0,39463.0,151.0,179,0
1,26,1,28.0,1,0,0,36765.0,152.0,87,0
1,50,1,50.0,0,1,1,39518.0,30.0,53,0
0,30,1,41.0,1,0,0,33797.0,152.0,106,0
1,43,1,28.0,0,2,1,63014.0,124.0,69,0
1,33,1,28.0,0,0,1,41808.0,124.0,141,0
1,37,1,28.0,0,1,1,44153.0,124.0,191,0
1,23,1,8.0,1,0,1,66777.0,160.0,111,0
1,52,1,15.0,1,1,0,40074.0,124.0,62,0
1,20,1,28.0,0,0,1,2630.0,156.0,93,0
1,57,1,28.0,1,1,0,60634.0,55.0,221,0
0,28,1,7.0,1,1,0,2630.0,156.0,54,0
0,24,1,7.0,1,0,0,2630.0,152.0,276,0
1,30,1,28.0,1,0,0,51512.0,152.0,20,0
1,43,1,28.0,1,1,0,27247.0,124.0,156,0
0,27,1,41.0,1,0,0,40515.0,152.0,246,0
1,50,1,4.0,0,1,1,2630.0,26.0,146,0
0,21,1,28.0,1,0,0,29452.0,152.0,71,0
0,24,1,49.0,0,0,0,2630.0,152.0,112,0
1,62,1,46.0,0,2,1,2630.0,26.0,112,0
0,39,1,47.0,0,1,1,30125.0,152.0,160,0
0,29,1,30.0,1,0,0,39677.0,152.0,78,0
1,51,1,8.0,1,1,0,36014.0,26.0,243,0
0,27,1,28.0,0,0,1,46419.0,152.0,131,0
1,26,1,41.0,1,0,0,33450.0,152.0,181,0
0,22,1,8.0,1,0,0,48997.0,152.0,141,0
1,43,1,48.0,0,1,1,2630.0,124.0,132,0
1,51,1,10.0,0,2,1,40157.0,26.0,123,0
0,48,1,28.0,0,1,1,29099.0,124.0,181,0
0,24,1,11.0,1,0,0,36409.0,152.0,181,0
1,22,1,29.0,1,0,0,30524.0,152.0,191,0
0,25,1,8.0,0,2,1,43276.0,124.0,109,0
1,40,1,15.0,0,1,1,26009.0,151.0,223,0
1,48,1,45.0,0,1,1,44701.0,26.0,25,0
1,23,1,47.0,1,0,0,24833.0,152.0,264,0
1,25,1,46.0,1,0,0,21626.0,152.0,181,0
0,21,1,16.0,0,0,1,29037.0,160.0,269,0
0,25,1,29.0,1,0,0,30751.0,152.0,138,0
0,21,1,37.0,0,0,1,28196.0,152.0,143,0
1,55,1,28.0,0,1,1,43519.0,26.0,75,0
0,36,1,14.0,1,1,0,26015.0,124.0,80,0
0,35,1,35.0,1,1,0,37475.0,26.0,18,0
1,27,1,8.0,1,0,0,24305.0,152.0,153,0
1,27,1,41.0,1,0,0,28157.0,152.0,185,0
1,52,1,15.0,0,1,1,25186.0,124.0,251,0
0,41,1,11.0,0,1,1,2630.0,120.0,102,0
1,22,1,2.0,1,0,0,2630.0,152.0,182,0
1,21,1,46.0,1,0,0,28693.0,160.0,27,0
0,48,1,28.0,1,1,0,29953.0,26.0,65,0
1,20,1,22.0,1,0,0,2630.0,160.0,163,0
0,31,1,46.0,0,1,1,2630.0,157.0,110,0
0,40,1,33.0,0,1,1,30537.0,124.0,29,0
0,63,1,28.0,1,1,0,52652.0,26.0,124,0
0,25,1,28.0,1,0,0,28618.0,152.0,299,0
0,35,1,39.0,0,1,1,2630.0,156.0,170,0
0,61,1,48.0,1,1,1,2630.0,15.0,61,0
0,50,1,28.0,1,1,0,42240.0,26.0,281,0
1,54,1,28.0,0,1,1,37357.0,25.0,284,0
0,33,1,8.0,1,0,0,40072.0,152.0,88,0
0,26,1,30.0,1,0,0,24598.0,152.0,245,0
0,23,1,23.0,1,0,0,28734.0,152.0,189,0
0,62,1,29.0,1,1,0,2630.0,135.0,263,0
0,20,1,50.0,1,0,0,32759.0,160.0,252,0
0,21,1,23.0,1,0,0,21840.0,152.0,271,0
1,26,1,29.0,1,0,0,28854.0,152.0,211,0
1,52,1,8.0,1,1,0,38142.0,7.0,154,0
0,24,1,25.0,0,0,1,25773.0,152.0,173,0
0,25,1,6.0,0,0,0,40069.0,152.0,292,0
1,23,1,32.0,0,0,1,44594.0,152.0,52,0
1,27,1,8.0,1,0,0,74575.0,152.0,274,0
1,66,1,28.0,0,1,1,33665.0,26.0,129,0
1,22,1,44.0,1,0,0,2630.0,152.0,224,0
1,26,1,29.0,0,0,0,26636.0,152.0,84,0
1,25,1,46.0,0,0,1,2630.0,156.0,145,1
0,47,1,41.0,1,1,0,29115.0,124.0,10,0
0,25,1,8.0,1,0,0,53452.0,152.0,245,0
1,42,1,28.0,0,1,1,44212.0,122.0,297,0
1,30,1,46.0,0,0,1,29565.0,152.0,19,0
0,64,1,47.0,1,1,0,34095.0,16.0,18,0
0,23,1,18.0,1,0,0,2630.0,152.0,120,0
0,56,1,41.0,0,1,1,27057.0,26.0,149,1
0,70,1,11.0,1,1,0,38518.0,124.0,49,0
1,26,1,6.0,1,0,0,26078.0,152.0,63,0
1,23,1,8.0,1,0,0,33376.0,152.0,270,0
1,48,1,46.0,0,1,1,2630.0,26.0,158,0
1,31,1,33.0,1,0,0,17897.0,152.0,299,0
1,23,1,8.0,1,0,0,30726.0,152.0,281,0
1,20,1,28.0,0,1,1,2630.0,156.0,98,0
1,63,1,31.0,1,1,0,2630.0,120.0,135,0
1,24,1,36.0,1,0,0,36675.0,152.0,260,0
0,51,1,23.0,0,1,1,42190.0,157.0,115,0
0,22,1,8.0,1,0,0,42288.0,152.0,100,0
0,21,1,36.0,1,0,0,36932.0,152.0,93,0
1,55,1,5.0,0,1,1,35779.0,26.0,238,0
1,29,1,30.0,1,0,0,30009.0,152.0,21,0
1,33,1,50.0,1,0,0,60592.0,151.0,256,0
1,41,1,41.0,0,1,1,33800.0,124.0,71,0
1,42,1,30.0,0,1,0,2630.0,26.0,125,0
0,25,1,32.0,1,0,0,23374.0,152.0,269,0
1,50,1,28.0,0,1,1,2630.0,26.0,172,0
1,67,1,46.0,1,1,0,39661.0,11.0,245,0
1,24,1,35.0,1,0,0,24150.0,160.0,154,0
0,24,1,41.0,1,0,0,30321.0,152.0,243,0
1,55,1,28.0,0,1,1,45197.0,124.0,218,0
0,25,1,35.0,1,0,0,2630.0,152.0,109,0
1,28,1,47.0,0,0,1,29955.0,152.0,118,0
1,51,1,8.0,1,1,0,25200.0,124.0,10,0
0,24,1,2.0,1,0,0,27330.0,152.0,64,0
1,59,1,19.0,1,1,0,2630.0,124.0,126,0
1,22,1,34.0,0,0,1,2630.0,152.0,253,0
0,26,1,23.0,1,0,0,40502.0,152.0,48,0
0,28,1,37.0,0,0,1,28299.0,152.0,162,1
0,24,1,34.0,1,0,0,31401.0,152.0,35,0
1,47,1,33.0,1,1,1,34010.0,124.0,148,0
0,25,1,32.0,0,0,1,33821.0,152.0,25,0
0,38,1,28.0,0,1,1,40666.0,55.0,279,0
0,23,1,30.0,1,0,0,27230.0,152.0,232,0
1,51,1,35.0,1,1,0,48277.0,124.0,273,0
1,24,1,30.0,1,0,0,25024.0,152.0,14,0
0,44,1,12.0,0,2,1,29928.0,124.0,194,0
1,35,1,28.0,0,1,1,28886.0,122.0,213,0
1,24,1,35.0,1,0,0,38138.0,152.0,289,0
1,25,1,29.0,1,0,0,33417.0,152.0,28,0
0,74,1,30.0,0,2,1,25442.0,26.0,133,0
0,36,1,46.0,0,1,1,22179.0,124.0,245,0
1,22,1,46.0,1,0,0,2630.0,160.0,221,0
1,57,1,48.0,0,1,1,2630.0,26.0,194,0
0,23,1,29.0,1,0,0,27913.0,152.0,145,0
1,23,1,8.0,0,0,1,45315.0,152.0,146,0
1,29,1,35.0,1,0,0,28938.0,152.0,73,0
0,23,1,11.0,1,0,0,28858.0,152.0,239,0
0,23,1,37.0,0,0,1,27550.0,152.0,223,0
1,27,1,15.0,1,0,0,2630.0,152.0,22,0
0,24,1,9.0,1,0,0,27596.0,152.0,163,0
1,74,1,28.0,0,1,1,58994.0,26.0,138,0
1,25,1,36.0,1,0,0,37201.0,152.0,31,0
1,22,1,13.0,0,0,1,24869.0,152.0,177,0
1,31,1,30.0,0,1,0,2630.0,156.0,110,0
0,37,1,28.0,1,1,0,2630.0,156.0,298,0
1,21,1,15.0,1,0,0,35661.0,152.0,193,0
0,39,1,43.0,0,1,1,37698.0,124.0,25,0
1,23,1,41.0,1,0,0,39978.0,163.0,179,0
1,32,1,41.0,0,1,1,2630.0,156.0,259,0
1,74,1,28.0,0,1,1,50597.0,26.0,141,0
1,25,1,7.0,1,0,0,2630.0,152.0,258,0
0,25,1,41.0,1,0,0,24279.0,152.0,187,0
1,73,1,28.0,0,2,1,66790.0,122.0,241,0
0,24,1,8.0,1,0,0,37296.0,152.0,126,0
0,62,1,28.0,1,1,0,2630.0,124.0,216,0
0,26,1,47.0,1,0,0,38742.0,152.0,222,0
0,24,1,47.0,0,1,1,35239.0,26.0,76,0
0,32,1,11.0,1,0,0,28188.0,152.0,162,0
1,37,1,30.0,1,1,0,2630.0,152.0,289,0
1,25,1,41.0,1,0,0,35920.0,152.0,239,0
0,23,1,29.0,1,0,0,39504.0,152.0,144,0
0,45,1,28.0,0,1,1,28641.0,124.0,220,1
0,43,1,8.0,0,1,0,35005.0,124.0,256,0
1,45,1,46.0,0,1,0,46077.0,26.0,190,0
0,44,1,28.0,0,1,1,48249.0,139.0,154,0
1,46,1,38.0,1,1,0,2630.0,124.0,270,0
1,51,1,28.0,0,1,1,45280.0,125.0,297,0
0,23,1,46.0,1,0,0,34128.0,152.0,149,0
0,23,1,5.0,0,0,0,27474.0,152.0,228,0
1,31,1,10.0,0,0,0,21428.0,163.0,213,0
0,22,1,50.0,1,0,0,24573.0,152.0,272,0
0,39,1,19.0,1,1,0,30181.0,26.0,68,0
1,24,1,17.0,1,0,0,31790.0,152.0,272,0
1,21,1,3.0,1,0,0,24405.0,160.0,198,0
1,24,1,11.0,1,0,0,31279.0,152.0,157,0
0,22,1,8.0,1,0,0,43849.0,152.0,15,0
1,68,1,19.0,1,1,0,2630.0,26.0,133,0
1,33,1,28.0,0,1,1,78398.0,124.0,188,0
0,24,1,4.0,1,0,0,27260.0,152.0,274,0
1,22,1,8.0,1,0,0,35940.0,152.0,97,0
1,31,1,25.0,1,0,0,29866.0,152.0,62,0
1,36,1,28.0,1,1,0,33930.0,26.0,291,0
1,61,1,28.0,0,1,1,30778.0,124.0,183,0
1,24,1,43.0,0,0,1,28689.0,152.0,176,0
0,44,1,37.0,0,1,1,2630.0,152.0,263,0
1,23,1,30.0,0,0,0,26113.0,152.0,275,0
1,39,1,36.0,0,1,1,31013.0,124.0,72,0
1,45,1,28.0,0,1,1,51742.0,26.0,58,0
0,36,1,41.0,1,1,0,35078.0,124.0,135,0
0,51,1,46.0,0,1,1,2630.0,156.0,288,0
1,21,1,8.0,1,0,0,50747.0,152.0,188,0
0,38,1,33.0,1,1,0,32508.0,152.0,280,0
1,52,1,46.0,0,1,1,2630.0,26.0,28,0
1,25,1,29.0,1,0,0,27030.0,152.0,85,0
1,26,1,28.0,1,0,0,45361.0,152.0,199,0
0,59,1,28.0,0,1,1,44333.0,124.0,125,0
0,27,1,48.0,1,0,0,2630.0,152.0,218,0
1,54,1,28.0,0,1,1,49998.0,26.0,213,0
1,65,1,28.0,0,1,1,2630.0,26.0,99,0
0,37,1,28.0,0,1,1,46925.0,124.0,206,0
1,47,1,50.0,1,1,0,23805.0,124.0,92,0
0,69,1,15.0,0,1,0,45767.0,14.0,180,0
0,31,1,28.0,1,1,1,31669.0,124.0,205,0
1,39,1,33.0,1,1,0,29750.0,26.0,195,0
0,22,1,36.0,1,0,0,24132.0,152.0,190,0
0,25,1,6.0,1,0,0,28712.0,152.0,10,0
1,42,1,30.0,1,1,0,29096.0,124.0,282,0
0,24,1,36.0,1,0,0,29882.0,152.0,98,0
1,29,1,15.0,1,0,0,2630.0,153.0,180,0
1,46,1,47.0,0,1,1,39466.0,26.0,216,0
0,43,1,28.0,1,1,1,40842.0,13.0,75,0
1,28,1,18.0,1,0,0,32407.0,152.0,89,0
1,41,1,33.0,1,1,0,28198.0,151.0,89,0
0,30,1,11.0,1,0,0,26071.0,152.0,17,0
1,23,1,29.0,1,0,0,39701.0,152.0,172,0
1,47,1,15.0,0,1,1,30175.0,152.0,242,0
0,30,1,8.0,1,0,0,36378.0,152.0,217,0
1,25,1,46.0,0,0,1,32816.0,152.0,145,0
1,26,1,3.0,1,0,0,50639.0,152.0,231,0
0,58,1,28.0,0,1,1,24179.0,13.0,257,0
1,46,1,46.0,1,1,0,2630.0,21.0,221,0
1,67,1,8.0,0,1,1,2630.0,156.0,45,0
0,23,1,12.0,1,0,0,26570.0,152.0,186,0
1,20,1,47.0,1,1,0,2630.0,156.0,54,0
1,39,1,28.0,0,1,1,24131.0,26.0,269,0
1,39,1,28.0,0,1,1,27452.0,122.0,242,0
1,52,1,28.0,1,1,0,45196.0,26.0,290,0
1,28,1,37.0,0,0,0,49319.0,152.0,258,0
1,27,1,30.0,0,0,1,32960.0,152.0,29,0
1,60,1,29.0,0,1,1,44195.0,124.0,132,0
1,22,1,28.0,0,0,0,41849.0,152.0,221,0
0,24,1,50.0,1,0,0,27104.0,152.0,299,0
1,62,1,28.0,0,1,0,42095.0,124.0,290,0
0,42,1,28.0,0,1,1,37017.0,26.0,148,1
0,33,1,33.0,1,0,0,30885.0,124.0,49,0
1,21,1,12.0,1,0,0,29473.0,152.0,253,0
1,45,1,28.0,0,1,0,47520.0,124.0,72,0
0,31,1,10.0,1,0,0,26700.0,151.0,265,0
0,79,1,28.0,0,1,1,33973.0,26.0,155,0
0,41,1,18.0,0,1,0,52213.0,124.0,184,0
1,37,1,11.0,1,1,0,36854.0,124.0,157,0
0,72,1,28.0,0,1,1,37039.0,124.0,174,0
1,24,1,30.0,1,0,0,23357.0,152.0,214,0
0,54,1,28.0,0,1,1,43724.0,60.0,286,0
1,27,1,8.0,1,0,0,37919.0,152.0,233,0
1,21,1,11.0,1,0,0,28741.0,152.0,151,0
0,24,1,32.0,0,0,1,25987.0,152.0,190,0
0,21,1,28.0,0,0,1,40087.0,124.0,92,0
0,28,1,21.0,1,0,0,30625.0,152.0,134,0
1,48,1,41.0,0,1,0,35628.0,26.0,85,0
0,20,1,49.0,0,0,1,32131.0,160.0,146,0
0,23,1,8.0,1,0,0,24100.0,152.0,26,0
1,63,1,15.0,0,1,1,29401.0,124.0,176,0
1,23,1,9.0,0,0,0,41253.0,152.0,167,0
0,35,1,28.0,1,1,0,36957.0,124.0,41,0
1,72,1,29.0,1,1,0,24022.0,26.0,285,0
1,59,1,8.0,0,1,1,48825.0,26.0,251,0
0,25,1,41.0,1,0,0,35213.0,152.0,67,0
1,42,1,50.0,0,1,1,25631.0,156.0,188,0
1,22,1,8.0,1,0,0,39309.0,152.0,199,0
1,47,1,28.0,1,1,0,25360.0,55.0,181,0
1,64,1,43.0,0,1,1,32373.0,26.0,142,0
0,35,1,35.0,0,1,0,27737.0,124.0,204,0
1,51,1,8.0,0,2,1,44808.0,124.0,136,0
1,41,1,8.0,1,1,0,36977.0,7.0,245,0
0,23,1,41.0,0,0,1,38148.0,124.0,95,0
1,27,1,37.0,1,0,0,2630.0,152.0,189,0
1,41,1,41.0,1,1,0,24330.0,124.0,91,0
1,26,1,43.0,0,0,1,24106.0,152.0,209,0
0,55,1,28.0,0,1,1,48790.0,26.0,148,0
1,37,1,8.0,1,1,0,48234.0,7.0,298,0
1,71,1,28.0,0,1,1,19911.0,124.0,165,0
0,38,1,41.0,0,1,1,36583.0,26.0,295,0
1,73,1,26.0,1,1,0,18057.0,22.0,285,0
1,24,1,41.0,1,0,0,25275.0,152.0,84,0
1,55,1,3.0,0,1,1,29581.0,124.0,162,0
1,24,1,37.0,1,0,0,23071.0,151.0,269,0
1,23,1,8.0,1,0,0,26467.0,152.0,267,0
1,49,1,51.0,0,1,0,27222.0,154.0,98,0
1,22,1,10.0,1,0,0,32170.0,152.0,121,0
1,24,1,37.0,0,0,1,32082.0,152.0,259,0
1,26,1,10.0,1,0,0,25580.0,152.0,50,0
1,40,1,20.0,0,1,1,2630.0,156.0,98,0
0,23,1,8.0,1,0,0,64407.0,152.0,221,0
0,26,1,18.0,1,0,0,24676.0,152.0,199,0
1,44,1,11.0,0,1,1,30532.0,26.0,214,0
1,49,1,50.0,1,1,0,2630.0,124.0,205,0
1,59,1,8.0,1,1,0,56600.0,26.0,31,0
1,29,1,41.0,1,0,0,51582.0,152.0,269,0
1,28,1,3.0,1,0,0,22476.0,152.0,268,0
0,23,1,37.0,0,0,1,21214.0,152.0,126,1
1,63,1,50.0,1,1,0,32181.0,8.0,104,0
1,50,1,41.0,0,1,1,31266.0,124.0,278,1
1,25,1,28.0,1,0,0,43500.0,152.0,176,0
1,21,1,7.0,1,0,0,36083.0,152.0,32,0
0,23,1,41.0,1,0,0,37872.0,152.0,204,0
0,43,1,28.0,0,1,1,38075.0,124.0,281,0
1,41,1,0.0,1,1,0,2630.0,26.0,158,0
0,42,1,46.0,1,1,0,44293.0,11.0,248,0
0,27,1,28.0,1,0,0,53956.0,152.0,36,0
0,29,1,31.0,0,0,1,2630.0,152.0,59,0
1,30,1,30.0,1,0,0,23157.0,152.0,271,0
1,52,1,8.0,0,1,1,43520.0,124.0,49,0
0,58,1,28.0,0,1,1,65240.0,51.0,124,0
1,27,1,16.0,0,0,1,32941.0,152.0,197,0
1,69,1,28.0,0,1,1,28539.0,26.0,286,0
1,57,1,28.0,0,2,1,49752.0,124.0,145,0
1,23,1,16.0,1,0,0,35199.0,160.0,189,0
1,22,1,32.0,0,0,1,35676.0,152.0,70,0
0,31,1,35.0,0,0,1,2630.0,152.0,261,0
1,53,1,28.0,0,2,1,58103.0,26.0,271,0
1,29,1,41.0,0,0,1,30525.0,151.0,168,0
1,22,1,11.0,1,0,0,38178.0,152.0,170,0
0,36,1,28.0,0,1,1,2630.0,156.0,105,0
1,39,1,36.0,1,1,0,51138.0,26.0,39,0
1,61,1,41.0,0,1,1,27373.0,12.0,139,0
0,24,1,12.0,1,0,0,24133.0,152.0,148,0
1,44,1,41.0,0,1,1,34575.0,26.0,171,0
0,21,1,14.0,1,0,0,36712.0,152.0,56,0
0,42,1,33.0,0,1,1,24809.0,124.0,211,0
1,46,1,28.0,1,1,0,59968.0,26.0,207,0
0,29,1,45.0,1,0,0,31022.0,152.0,223,0
0,59,1,28.0,1,1,0,47874.0,124.0,190,0
0,33,1,21.0,1,1,0,34285.0,152.0,251,0
1,24,1,35.0,1,0,0,48504.0,152.0,164,0
1,22,1,27.0,0,0,1,28454.0,152.0,16,0
0,29,1,28.0,1,0,0,25833.0,152.0,143,0
1,23,1,8.0,1,0,0,61404.0,152.0,163,0
1,39,1,13.0,1,1,0,2630.0,124.0,249,0
0,21,1,28.0,1,0,0,2630.0,160.0,122,0
0,51,1,26.0,0,1,1,41694.0,22.0,55,0
1,25,1,8.0,1,0,0,40750.0,152.0,170,0
0,28,1,8.0,0,0,1,2630.0,152.0,291,0
1,76,1,28.0,1,1,0,35478.0,122.0,136,0
1,27,1,8.0,0,0,1,45511.0,152.0,164,0
0,75,1,28.0,0,1,1,34269.0,26.0,247,0
0,24,1,47.0,0,0,1,35969.0,152.0,109,0
0,25,1,28.0,0,0,1,51615.0,152.0,125,0
0,22,1,3.0,1,0,0,59455.0,152.0,198,0
1,49,1,28.0,0,1,1,44994.0,26.0,75,0
1,52,1,46.0,0,1,0,2630.0,26.0,14,0
0,35,1,35.0,1,1,0,25796.0,152.0,34,0
0,58,1,41.0,1,1,0,60296.0,26.0,265,0
1,29,1,25.0,0,1,0,2630.0,156.0,36,0
1,50,1,28.0,0,1,1,33887.0,124.0,34,0
0,22,1,46.0,1,0,0,27174.0,152.0,275,0
0,26,1,36.0,1,0,0,25493.0,152.0,167,0
1,35,1,15.0,1,1,0,32239.0,26.0,180,0
0,43,1,28.0,0,1,1,45023.0,26.0,77,0
1,54,1,28.0,0,2,1,48595.0,122.0,287,0
1,50,1,8.0,1,1,0,37744.0,124.0,237,0
0,56,1,46.0,1,1,0,27043.0,124.0,27,0
1,26,1,11.0,1,0,0,21120.0,152.0,202,0
0,21,1,32.0,1,0,0,29685.0,160.0,84,0
1,22,1,7.0,0,0,1,2630.0,152.0,43,0
